sequence,model,ADE_px,FDE_px,runtime_sec
anita_seq07,lstm,13.595425685780791,25.688484745716412,0.5238547325134277
anita_seq07,gru,10.558077124575687,20.311160079981367,0.28914976119995117
anita_seq07,transformer,8.866389663733326,16.4738448196371,0.49466729164123535
anita_seq08,lstm,9.323343969498222,19.297267745254334,0.46387410163879395
anita_seq08,gru,7.5712774924541275,15.80383164930828,0.49019312858581543
anita_seq08,transformer,8.891398807714458,18.295152482267294,0.7455010414123535
anita_seq09,lstm,14.206426667087616,23.864638630081988,0.30986833572387695
anita_seq09,gru,13.786832986438451,23.240660172281007,0.35203123092651367
anita_seq09,transformer,11.938211034871495,19.23203576785504,0.5189361572265625
chrisi_seq01,lstm,9.616474911403857,17.138706004318554,0.33252668380737305
chrisi_seq01,gru,5.885375088833495,10.415094710520647,0.32943058013916016
chrisi_seq01,transformer,5.89966389031857,9.490430806953723,0.5172781944274902
chrisi_seq02,lstm,7.774086294739235,13.914813826253088,0.41501569747924805
chrisi_seq02,gru,6.066375056739361,11.396130727024355,0.4375483989715576
chrisi_seq02,transformer,5.596991111208315,10.068217932156434,0.6459133625030518
chrisi_seq05,lstm,8.583696697298095,15.664128517377343,0.47168564796447754
chrisi_seq05,gru,6.6421937449152395,12.820079180976293,0.5236670970916748
chrisi_seq05,transformer,7.2934050798877985,14.073143727628736,0.776200532913208
chrisi_seq07,lstm,7.316467659694642,13.228487463978178,0.6323461532592773
chrisi_seq07,gru,5.242078026501951,10.466677329277854,0.6844491958618164
chrisi_seq07,transformer,5.409825879944919,9.922678324681213,1.0269479751586914
clemens_seq03,lstm,10.416653861751016,20.79238638807902,0.360546350479126
clemens_seq03,gru,4.569414033445919,8.320775610369816,0.3749709129333496
clemens_seq03,transformer,5.2773830130221775,10.041703245381168,0.5632975101470947
clemens_seq08,lstm,13.936457894124825,28.203807030830696,0.4537491798400879
clemens_seq08,gru,5.9708710555738405,11.357526772632463,0.46808934211730957
clemens_seq08,transformer,8.20924775044924,16.409970122164058,0.7091672420501709
clemens_seq09,lstm,10.191828289885706,19.87212951961353,0.3649013042449951
clemens_seq09,gru,4.657062321873733,8.609683772752861,0.36121702194213867
clemens_seq09,transformer,6.503656302698613,11.595692138655432,0.5410346984863281
clemens_seq10,lstm,13.578474952323704,26.241560627764816,0.45400309562683105
clemens_seq10,gru,7.27540623197024,12.741409412744723,0.47879624366760254
clemens_seq10,transformer,8.755154912027482,16.825288212683503,0.7029938697814941
clemens_seq12,lstm,10.28577423626971,20.567187649459996,0.3390388488769531
clemens_seq12,gru,4.44813421217144,8.08568850482216,0.35352182388305664
clemens_seq12,transformer,5.608243888057234,10.491628553841247,0.5465390682220459
clemens_seq15,lstm,9.868069469749958,19.67127964396231,0.6339828968048096
clemens_seq15,gru,4.026566267396819,7.306199483424822,0.6653649806976318
clemens_seq15,transformer,4.76656395401878,9.493582293642158,0.9362554550170898
connie_seq08,lstm,10.5743166899128,21.301496657575818,0.38481831550598145
connie_seq08,gru,5.5184172078928,10.099477382804375,0.39963769912719727
connie_seq08,transformer,7.403315645772305,13.963352193602415,0.632352352142334
hans_seq05,lstm,5.890779065348131,10.277678217987619,0.32442307472229004
hans_seq05,gru,6.96982460786026,13.42096194761032,0.35406064987182617
hans_seq05,transformer,7.754981422661202,13.653159815593282,0.5159580707550049
hans_seq06,lstm,9.155641191862607,16.167362241288114,0.4274120330810547
hans_seq06,gru,4.8833999031181134,8.583963823087656,0.45388007164001465
hans_seq06,transformer,7.876049627574799,14.759861094875337,0.6775200366973877
hans_seq12,lstm,12.057239437405316,25.910767681573578,0.32768869400024414
hans_seq12,gru,6.645047430587753,12.820077393085745,0.31869029998779297
hans_seq12,transformer,7.751150495581529,16.533831661762004,0.5072765350341797
horvath2_seq04,lstm,8.236257111544617,16.4598175107637,0.29096174240112305
horvath2_seq04,gru,5.116232928194783,9.327006885612072,0.30400824546813965
horvath2_seq04,transformer,5.43487305438364,10.78624253455219,0.4620025157928467
horvath2_seq08,lstm,10.159058746472779,19.534532131806873,0.3596916198730469
horvath2_seq08,gru,4.674965711831393,9.041879893452013,0.36403846740722656
horvath2_seq08,transformer,6.082560636164321,10.62311075725216,0.5636909008026123
horvath_seq01,lstm,11.269613613348609,20.996906461895186,0.30390095710754395
horvath_seq01,gru,6.70534006782065,12.157489534791955,0.32448601722717285
horvath_seq01,transformer,7.626112586250772,12.403948682205614,0.48403263092041016
lisa_seq05,lstm,9.532514128769838,17.789462582170014,0.4241023063659668
lisa_seq05,gru,5.755105617055071,11.235060415014514,0.4285099506378174
lisa_seq05,transformer,7.372919545723014,13.551894963479794,0.6879787445068359
lisa_seq08,lstm,11.10980120430935,23.349090904660112,0.45278382301330566
lisa_seq08,gru,5.394979122107309,11.117284456130314,0.4595944881439209
lisa_seq08,transformer,6.833024010239757,14.068751258195501,0.702089786529541
richard_seq03,lstm,9.949731873045067,17.490305239088393,0.3588237762451172
richard_seq03,gru,6.642427787596044,12.174886193779434,0.3696279525756836
richard_seq03,transformer,9.021178302574974,15.161242122519951,0.5801064968109131
richard_seq06,lstm,10.798427897334674,22.391882507809587,0.34244513511657715
richard_seq06,gru,4.540310483258664,7.548112531289534,0.3941185474395752
richard_seq06,transformer,3.877731738243576,7.797406878591008,0.5693552494049072
stefan_seq03,lstm,10.007213181499973,17.834357707753806,0.4838848114013672
stefan_seq03,gru,5.791795645074623,11.162742537639748,0.5240685939788818
stefan_seq03,transformer,7.344764434119258,12.525528294397185,0.7582826614379883
stefan_seq09,lstm,8.856161066454634,17.17089998887303,0.476607084274292
stefan_seq09,gru,4.861645470741163,9.63190029220804,0.480776309967041
stefan_seq09,transformer,4.347706266272882,8.065139211776085,0.7296872138977051
ursula_seq05,lstm,8.150799549837185,16.455957178330173,0.37668728828430176
ursula_seq05,gru,4.435205828453262,7.606555845414027,0.38363218307495117
ursula_seq05,transformer,4.319829084430228,8.518875008316428,0.5749239921569824
ursula_seq12,lstm,9.253358477242985,19.1921495354962,0.31037187576293945
ursula_seq12,gru,6.347343017379178,12.45783138779539,0.32053399085998535
