sequence,model,ADE_px,FDE_px,runtime_sec
anita_seq07,lstm,16.002274490829787,31.627930730737955,0.5399916172027588
anita_seq07,gru,18.464001204352936,35.92309421663543,0.19147515296936035
anita_seq07,transformer,11.768481446768213,23.03919969896715,0.4560866355895996
anita_seq08,lstm,17.49267332584868,33.7853724969139,0.5124349594116211
anita_seq08,gru,19.54108033305387,33.34987847015496,0.4309866428375244
anita_seq08,transformer,15.515787633626717,32.680940030094874,0.7485287189483643
anita_seq09,lstm,20.05749217044606,36.68174984293425,0.44035983085632324
anita_seq09,gru,23.821107817821563,43.68569215609069,0.3590075969696045
anita_seq09,transformer,24.815970836067006,46.36931027629355,0.5641329288482666
chrisi_seq01,lstm,8.35916635248237,13.41833649779186,0.44699692726135254
chrisi_seq01,gru,8.584027088564241,16.150255908448422,0.3641359806060791
chrisi_seq01,transformer,8.104203075887645,12.448816234371082,0.5823166370391846
chrisi_seq02,lstm,10.36848402437228,19.892774712515312,0.5290093421936035
chrisi_seq02,gru,13.262040725755822,22.290671832838253,0.4289889335632324
chrisi_seq02,transformer,11.702776291581987,22.052730604429566,0.6649343967437744
chrisi_seq05,lstm,10.62090697903795,20.59566092500958,0.64418625831604
chrisi_seq05,gru,12.431809530372783,20.04723259597309,0.5244700908660889
chrisi_seq05,transformer,9.557517765891408,16.92711720605788,0.8105392456054688
chrisi_seq07,lstm,8.986734632164286,17.108504950247948,0.8642845153808594
chrisi_seq07,gru,7.933940182231992,13.855008617978314,0.7118897438049316
chrisi_seq07,transformer,6.375171874408749,11.68658179166031,1.1197373867034912
clemens_seq03,lstm,11.281075624027611,25.380565650427247,0.4640367031097412
clemens_seq03,gru,12.239568338461902,26.961320704792055,0.3680124282836914
clemens_seq03,transformer,10.42065963184362,22.96254888002452,0.603968620300293
clemens_seq08,lstm,17.777128024293518,40.513673075411326,0.5769731998443604
clemens_seq08,gru,14.679729166728174,31.682256172602585,0.46601223945617676
clemens_seq08,transformer,19.71813736634723,43.69351231448726,0.7586498260498047
clemens_seq09,lstm,10.828326180857175,22.143432881881903,0.5784072875976562
clemens_seq09,gru,13.374591056526663,26.40519725598946,0.4607381820678711
clemens_seq09,transformer,12.863726280575179,24.12504432325276,0.7221553325653076
clemens_seq10,lstm,14.115502173579772,28.850003691319724,0.594228982925415
clemens_seq10,gru,13.550933728420887,29.85771153373213,0.4612905979156494
clemens_seq10,transformer,14.878027008380235,30.767365847312753,0.7580695152282715
clemens_seq12,lstm,7.388428362757926,14.277053966356533,0.45931339263916016
clemens_seq12,gru,9.625205914287655,17.4071992997534,0.37228918075561523
clemens_seq12,transformer,4.847376892010135,8.249160521487214,0.5850419998168945
clemens_seq15,lstm,9.129452913360447,19.455421107229334,0.7529003620147705
clemens_seq15,gru,7.606857924229431,15.026119956730142,0.5952341556549072
clemens_seq15,transformer,6.617821871006524,14.098887630515547,0.988609790802002
connie_seq08,lstm,11.838690143478166,23.100183291904905,0.5051417350769043
connie_seq08,gru,13.397575415184109,25.695824120148682,0.41701531410217285
connie_seq08,transformer,14.447805122037225,28.16741552638487,0.681380033493042
hans_seq05,lstm,7.64802745198422,13.643439411954857,0.4390685558319092
hans_seq05,gru,7.876081357294877,12.630200727657114,0.35799121856689453
hans_seq05,transformer,13.847126551848607,30.807330258511175,0.555999755859375
hans_seq06,lstm,15.141116201315718,29.646551797118406,0.5403258800506592
hans_seq06,gru,11.457235130856539,18.819078720012655,0.4439988136291504
hans_seq06,transformer,8.124523236836076,16.582660050428387,0.6999282836914062
hans_seq12,lstm,15.306140129439543,36.51015507785003,0.3969297409057617
hans_seq12,gru,11.83261730160545,28.353966549097773,0.33658671379089355
hans_seq12,transformer,18.8517355890023,53.24505800757774,0.506767988204956
horvath2_seq04,lstm,9.374044593979828,21.426163418926357,0.4061763286590576
horvath2_seq04,gru,8.647258990536477,19.184604907205753,0.3199763298034668
horvath2_seq04,transformer,6.798102872037686,15.36787893560593,0.5133624076843262
horvath2_seq08,lstm,10.34197878277109,21.37058691828473,0.4587881565093994
horvath2_seq08,gru,9.922245997517182,17.132917349762398,0.3690001964569092
horvath2_seq08,transformer,9.15529269924748,18.381064221521907,0.5999679565429688
horvath_seq01,lstm,12.937758816402477,25.352995060921277,0.39844536781311035
horvath_seq01,gru,14.691623715466939,25.163454287373394,0.3179457187652588
horvath_seq01,transformer,10.940079675380582,21.572845351391965,0.5168077945709229
lisa_seq05,lstm,10.355708401626057,18.56276190633988,0.5569057464599609
lisa_seq05,gru,12.236083395522844,21.815690940567933,0.4526181221008301
lisa_seq05,transformer,9.330534273560676,16.614964548345807,0.7099423408508301
lisa_seq08,lstm,10.514771349075875,22.584270941108347,0.5339994430541992
lisa_seq08,gru,8.672683290234803,14.83693624561285,0.4330017566680908
lisa_seq08,transformer,9.53249254390003,21.116809727501877,0.6909825801849365
richard_seq03,lstm,11.720977672956558,21.40486303927459,0.48618435859680176
richard_seq03,gru,12.58499134285198,20.795843567611477,0.4078786373138428
