sequence,model,ADE_px,FDE_px,runtime_sec
clemens_seq09,transformer,6.3794920288774035,11.10931371155179,0.7394084930419922
clemens_seq10,lstm,8.244278329629438,15.623939199518864,0.5813875198364258
clemens_seq10,gru,6.820690710793551,12.662273499804776,0.45933079719543457
clemens_seq10,transformer,6.8412750235962765,12.440905351712903,0.76373291015625
clemens_seq12,lstm,2.8807278322919507,5.143207139117742,0.45892763137817383
clemens_seq12,gru,2.7657761044304956,4.540357182082852,0.37401318550109863
clemens_seq12,transformer,2.7895017400913575,4.529308850019427,0.5915579795837402
clemens_seq15,lstm,5.357320621807958,9.759154079898234,0.738732099533081
clemens_seq15,gru,3.3157808841511622,5.942530719092812,0.6012334823608398
clemens_seq15,transformer,3.213209820540223,5.084105463615384,0.9674856662750244
connie_seq08,lstm,6.590847232200679,11.731093565924915,0.5117261409759521
connie_seq08,gru,5.2077626279388065,8.54134454102057,0.4089188575744629
connie_seq08,transformer,6.119462645126618,9.628157160236196,0.6483831405639648
hans_seq05,lstm,6.301294805808067,10.626761947542523,0.4159107208251953
hans_seq05,gru,4.4583085655767105,7.9549047922467855,0.3539872169494629
hans_seq05,transformer,5.160764867313098,8.28197627704851,0.5391945838928223
hans_seq06,lstm,4.568593679929445,7.8091468862882865,0.5230808258056641
hans_seq06,gru,4.217016314995883,7.042492213143161,0.41701507568359375
hans_seq06,transformer,4.344665730724476,6.776020060475897,0.685103178024292
hans_seq12,lstm,8.435855227065602,17.99106777304255,0.40883898735046387
hans_seq12,gru,6.999399601992823,14.812730514786361,0.32326602935791016
hans_seq12,transformer,6.107904262947553,12.180898480198513,0.5082852840423584
horvath2_seq04,lstm,4.062883228456554,7.075020905466856,0.39102888107299805
horvath2_seq04,gru,3.2127389644460322,5.911404315282424,0.3149733543395996
horvath2_seq04,transformer,3.799013916585931,6.537581972289415,0.5064394474029541
horvath2_seq08,lstm,6.127714244244349,10.917472392548845,0.45408129692077637
horvath2_seq08,gru,3.9603434220106135,5.827429691397818,0.36589789390563965
horvath2_seq08,transformer,3.9808052267983505,6.1177341957737195,0.5606985092163086
horvath_seq01,lstm,5.918569354680254,9.831123420133151,0.39719557762145996
horvath_seq01,gru,6.174482381880338,10.673840753510689,0.3204379081726074
horvath_seq01,transformer,4.9925561080372685,7.3413431754347265,0.5209681987762451
lisa_seq05,lstm,5.071756197094224,8.443466441419607,0.5597496032714844
lisa_seq05,gru,4.64684684647605,7.64620402064532,0.45775747299194336
lisa_seq05,transformer,4.911061797479695,8.226662798400692,0.7180547714233398
lisa_seq08,lstm,6.006305233755119,12.157154452841523,0.5496835708618164
lisa_seq08,gru,4.774663784035843,8.416778864265654,0.43895578384399414
lisa_seq08,transformer,4.202722179705192,6.929802250004979,0.6890571117401123
richard_seq03,lstm,6.023754637402014,9.167426091979545,0.4922494888305664
richard_seq03,gru,5.933757316331641,9.259638662868802,0.39614009857177734
richard_seq03,transformer,6.314121024720147,9.959354097464452,0.6029889583587646
richard_seq06,lstm,3.225272540625235,5.9549646405022125,0.4939393997192383
richard_seq06,gru,2.134874195711973,3.3172855361832894,0.3895103931427002
richard_seq06,transformer,2.971214498736702,5.034841518590929,0.640073299407959
stefan_seq03,lstm,5.915545457138959,9.400931687473111,0.6410408020019531
stefan_seq03,gru,5.888925947739099,9.776599872694035,0.5005221366882324
stefan_seq03,transformer,5.916255879994959,9.74306236995196,0.8052840232849121
stefan_seq09,lstm,4.643908716033705,8.334240823456188,0.6109263896942139
stefan_seq09,gru,4.021009951541758,6.967233805590242,0.5118391513824463
stefan_seq09,transformer,3.6267533694401934,5.891012367268558,0.7489058971405029
ursula_seq05,lstm,4.9154342869644605,9.338333209199876,0.4800078868865967
ursula_seq05,gru,2.4755562558140167,4.875635078555199,0.38799118995666504
ursula_seq05,transformer,2.87113686370793,4.8899388883098975,0.6069648265838623
ursula_seq12,lstm,6.435376257640012,12.434459785380964,0.412355899810791
ursula_seq12,gru,6.394148532506543,10.01817747333614,0.3360118865966797
ursula_seq12,transformer,7.222283977002492,11.432879810078788,0.5229506492614746
wolfgang_seq09,lstm,6.2264672542940485,11.749395167648913,0.35300779342651367
wolfgang_seq09,gru,3.586385731072442,5.9777806490442345,0.2815370559692383
wolfgang_seq09,transformer,2.8805290601840943,4.384332397395402,0.4600191116333008
wolfgang_seq10,lstm,4.804676886701391,8.539922121500288,0.38083505630493164
wolfgang_seq10,gru,3.6691582445482185,5.670974093664985,0.3250401020050049
wolfgang_seq10,transformer,3.8653854755003327,6.388227258619578,0.514611005783081
