sequence,model,ADE_px,FDE_px,runtime_sec
anita_seq07,kalman,29.26877819697967,60.831211589204855,0.7446461003564764
anita_seq07,cv,40.10601104921734,80.69668817593738,0.3323726996022742
anita_seq08,kalman,20.662516297280977,52.40412078023943,1.2862187997088768
anita_seq08,cv,25.539293782365288,60.272787418464205,0.546536200097762
anita_seq09,kalman,47.64034799702767,95.83235097462578,0.3940310997713823
anita_seq09,cv,63.620748839188465,115.28136894174828,0.1617854000942316
chrisi_seq01,kalman,32.65635050567365,72.9976210937156,0.40103939961409196
chrisi_seq01,cv,40.18355483906774,82.73459434749988,0.15533059992594644
chrisi_seq02,kalman,28.538424619915588,66.08248307002341,0.43832580000162125
chrisi_seq02,cv,34.60738545261398,76.70972446852794,0.16376999995554797
chrisi_seq05,kalman,29.219679128254562,68.18910821942825,0.5277944000845309
chrisi_seq05,cv,35.692508631391185,77.12431871162885,0.19656539979041554
chrisi_seq07,kalman,21.689615543873508,47.595587350011606,0.7094548002351075
chrisi_seq07,cv,26.98901884144945,56.39239644761465,0.2631497001857497
clemens_seq03,kalman,32.14089956187182,76.03121150443484,0.3743887000018731
clemens_seq03,cv,36.093088854245025,80.92152401888285,0.13954119992558844
clemens_seq08,kalman,38.03384828335739,81.03254391222492,0.4690986998321023
clemens_seq08,cv,44.02741771800888,92.80013527685585,0.17098140018060803
clemens_seq09,kalman,33.95135095905105,78.98738993631778,0.4690597000881098
clemens_seq09,cv,39.76968057509146,85.68858286602757,0.17422959985560738
clemens_seq10,kalman,35.12826756588627,86.70867882165842,0.4770383003051393
clemens_seq10,cv,38.720824365794385,91.93880437995588,0.17586269963067025
clemens_seq12,kalman,12.369869343183714,25.420222008113665,0.3704761000117287
clemens_seq12,cv,16.64438162447518,33.6078503797464,0.13686610004515387
clemens_seq15,kalman,21.235506029095912,53.09434373958862,0.6253056003479287
clemens_seq15,cv,24.80467245258548,58.65818040595002,0.2280348995118402
connie_seq08,kalman,29.93714082194009,69.05831936046249,0.44607959999120794
connie_seq08,cv,37.618660060135056,81.99099872105415,0.16041580014280044
hans_seq05,kalman,20.255587499200004,43.58871081202357,0.3502110000117682
hans_seq05,cv,30.919282023289664,62.73674678620506,0.13425919966539368
hans_seq06,kalman,20.497094985747378,38.41404626653513,0.44467660010559484
hans_seq06,cv,24.22598647793231,43.54599934816105,0.16521600011037663
hans_seq12,kalman,12.155417624167848,29.85158083819603,0.3370608000259381
hans_seq12,cv,18.211052920283848,40.312880707691654,0.12493019996327348
horvath2_seq04,kalman,21.020601191177505,51.40452772504038,0.31818820035550743
horvath2_seq04,cv,26.16980552178752,60.20601985771382,0.11807500018039718
horvath2_seq08,kalman,28.29951717180508,67.09398511803703,0.3774965000047814
horvath2_seq08,cv,33.986366841036194,75.78968236254512,0.14338130012038164
horvath_seq01,kalman,29.219325707095642,59.338695031683635,0.33269059989834204
horvath_seq01,cv,37.697346902957285,74.28231906421522,0.12681699995300733
lisa_seq05,kalman,31.963348109688262,67.20544520399541,0.4706223001994658
lisa_seq05,cv,38.75690903690045,77.6115582576565,0.17659610020928085
lisa_seq08,kalman,24.168521331120182,55.824257661007465,0.4550478998280596
lisa_seq08,cv,29.293732380215086,64.69219364652918,0.16528459955588914
richard_seq03,kalman,35.90994342936821,66.32129756876834,0.40621260000625625
richard_seq03,cv,44.863025098606194,81.16750399179163,0.15219300004537217
richard_seq06,kalman,11.645692847161952,24.453349728787693,0.42167050010175444
richard_seq06,cv,15.564208746767566,31.89653345051726,0.16254419987672009
stefan_seq03,kalman,28.98975382746992,61.34087826828292,0.5290010996977799
stefan_seq03,cv,35.04177382308115,71.15137522190915,0.20357959988177754
stefan_seq09,kalman,19.098545792036575,44.449961194265704,0.5170087001170032
stefan_seq09,cv,23.743780320682976,52.019763749779585,0.1903585998516064
ursula_seq05,kalman,17.76290209518513,44.52633945601796,0.4103928998520132
ursula_seq05,cv,20.181339536515377,48.34140536871696,0.15619360021082684
ursula_seq12,kalman,26.495582398835676,67.86339484593942,0.356506400014041
ursula_seq12,cv,32.91459222420826,76.67119375675159,0.13631779985735193
wolfgang_seq09,kalman,15.34348729770503,40.87333965897323,0.30159770030877553
wolfgang_seq09,cv,19.507307759735802,47.26082755397721,0.11269249944598414
wolfgang_seq10,kalman,27.214489082091855,65.14642432557928,0.292967299814336
wolfgang_seq10,cv,32.616303558992584,72.56861441922625,0.11365709998062812
