sequence,model,ADE_px,FDE_px,runtime_sec
clemens_seq10,gru,6.841406534044063,11.93542776084981,0.5055539608001709
clemens_seq10,transformer,7.027119393719003,12.10761314833895,0.815030574798584
clemens_seq12,lstm,3.4643860847853665,5.756196024480255,0.5099692344665527
clemens_seq12,gru,2.4980581923610137,3.4629493328495244,0.3978848457336426
clemens_seq12,transformer,3.0908394723746415,4.558800077710539,0.6378865242004395
clemens_seq15,lstm,3.7404422696428314,5.9166191400105665,0.8702497482299805
clemens_seq15,gru,3.5130693810949145,5.441935772143687,0.6661016941070557
clemens_seq15,transformer,3.421785828522018,5.563394649400112,1.0659863948822021
connie_seq08,lstm,6.177234804592964,10.04632402230909,0.5668003559112549
connie_seq08,gru,5.772835767894637,9.190984962316438,0.43880271911621094
connie_seq08,transformer,6.39493030243594,10.508954203434673,0.6874792575836182
hans_seq05,lstm,3.790472716723602,5.9800465657860284,0.4811527729034424
hans_seq05,gru,4.015752693959136,6.984851508418653,0.35803818702697754
hans_seq05,transformer,4.3744627715208715,7.295699251252321,0.5878448486328125
hans_seq06,lstm,5.179516414787176,8.386465714339906,0.6047658920288086
hans_seq06,gru,4.099564359149415,5.8072212554415765,0.4661366939544678
hans_seq06,transformer,4.654499677389963,7.115205364351909,0.7479288578033447
hans_seq12,lstm,4.706369397769865,9.211371453052998,0.45696210861206055
hans_seq12,gru,6.7650046506444435,14.139723405871036,0.33202219009399414
hans_seq12,transformer,6.304165719781337,12.769851496497855,0.5565054416656494
horvath2_seq04,lstm,3.5847436667280914,5.85517312865962,0.4658932685852051
horvath2_seq04,gru,2.8711560644641,3.701557352137284,0.33200597763061523
horvath2_seq04,transformer,2.8592057795779398,4.019503975458788,0.5219705104827881
horvath2_seq08,lstm,3.972095413546835,5.766413483620395,0.5174713134765625
horvath2_seq08,gru,3.8457086571289922,5.289409821274712,0.3880300521850586
horvath2_seq08,transformer,4.3232264990157825,6.3606852520881905,0.6145381927490234
horvath_seq01,lstm,5.317585824057959,8.948899430062607,0.47096991539001465
horvath_seq01,gru,4.927695414489817,8.014957837180068,0.3320496082305908
horvath_seq01,transformer,5.375639958404211,8.119719099372876,0.5520288944244385
lisa_seq05,lstm,4.636648874455007,7.568544524373219,0.6339714527130127
lisa_seq05,gru,4.223958067402993,5.903353514561017,0.49252915382385254
lisa_seq05,transformer,4.774651385607584,7.724695313149034,0.782829999923706
lisa_seq08,lstm,4.399576212599797,6.50422821513261,0.6571481227874756
lisa_seq08,gru,3.894661810868561,6.131698253600409,0.48104333877563477
lisa_seq08,transformer,4.727032917978299,7.811439959699314,0.7545361518859863
richard_seq03,lstm,5.461166555222136,8.47869787359311,0.5674705505371094
richard_seq03,gru,5.646826494940993,7.999228879373633,0.41629815101623535
richard_seq03,transformer,6.062292681133144,8.986882826971335,0.6885321140289307
richard_seq06,lstm,3.727318882857254,6.3809859303473555,0.5710480213165283
richard_seq06,gru,2.577591121310405,3.6576006042536395,0.4310445785522461
richard_seq06,transformer,2.455738042618789,3.681227158698158,0.690971851348877
stefan_seq03,lstm,5.679989496251414,8.850814303500675,0.7244648933410645
stefan_seq03,gru,4.941242075102587,6.844258199428458,0.5436253547668457
stefan_seq03,transformer,6.801113212893827,11.186335812789268,0.872957706451416
stefan_seq09,lstm,4.220917771201871,7.4226121711901785,0.7183437347412109
stefan_seq09,gru,3.5533564283330765,5.54892750689214,0.5229818820953369
stefan_seq09,transformer,3.624537596390772,6.121085606316105,0.8548247814178467
ursula_seq05,lstm,3.201119680410367,5.326315023472164,0.5450646877288818
ursula_seq05,gru,2.6788201922457335,3.9283473279867147,0.41522645950317383
ursula_seq05,transformer,2.576670954393197,4.509851998570391,0.6671671867370605
ursula_seq12,lstm,5.485093031179708,9.05048175882282,0.4895968437194824
ursula_seq12,gru,6.117811211047478,10.285857061447885,0.37650442123413086
ursula_seq12,transformer,6.600519256260355,10.632672179752893,0.5885944366455078
wolfgang_seq09,lstm,3.915646015270427,6.484985113032308,0.39206790924072266
wolfgang_seq09,gru,3.6153868826646334,5.37508794561768,0.3211071491241455
wolfgang_seq09,transformer,3.57515130376502,5.150001490955816,0.4948275089263916
wolfgang_seq10,lstm,3.7042724866604737,5.706014861974441,0.3970057964324951
wolfgang_seq10,gru,2.7466087507393255,3.8134156777965558,0.29317188262939453
wolfgang_seq10,transformer,3.142572501691744,4.533651474410442,0.46085357666015625
