sequence,model,ADE_px,FDE_px,runtime_sec
richard_seq06,gru,7.065396614516373,10.695990323954726,0.397930383682251
richard_seq06,transformer,22.5452333307586,42.48054609321742,0.5750594139099121
stefan_seq03,lstm,12.134937246022691,21.60676193903942,0.44423651695251465
stefan_seq03,gru,16.59675160636737,38.02024629770555,0.5100328922271729
stefan_seq03,transformer,16.68398986164839,28.687140047720973,0.694835901260376
stefan_seq09,lstm,10.207339684221273,19.455824855759726,0.3236656188964844
stefan_seq09,gru,9.928120306268635,20.08572881733103,0.3660132884979248
stefan_seq09,transformer,10.04597806621888,17.004153773483026,0.48029255867004395
ursula_seq05,lstm,11.250490895710103,23.41772592110555,0.35487866401672363
ursula_seq05,gru,7.226219079717981,13.506980383826484,0.3512594699859619
ursula_seq05,transformer,15.867083752199582,28.899877172945693,0.5356519222259521
ursula_seq12,lstm,12.581142774807342,30.69745741835937,0.2114729881286621
ursula_seq12,gru,9.413989333982578,21.756273558440686,0.21190905570983887
ursula_seq12,transformer,19.12762496340263,43.24997204394962,0.28899598121643066
wolfgang_seq09,lstm,20.02759298600615,39.73463013422486,0.16412973403930664
wolfgang_seq09,gru,6.232716465140222,17.203161882029352,0.17389321327209473
wolfgang_seq09,transformer,29.444668942010324,56.51792612916526,0.28156518936157227
wolfgang_seq10,lstm,7.840416368160365,15.529616782345762,0.16126775741577148
wolfgang_seq10,gru,12.183444116306228,21.239868474194644,0.17029118537902832
wolfgang_seq10,transformer,13.378170341976654,22.972346755606257,0.23831558227539062
