sequence,model,ADE_px,FDE_px,runtime_sec
anita_seq07,lstm,10.583918998222492,19.14780119973981,0.2789783477783203
anita_seq07,gru,10.249157775257787,19.176787737668185,0.18028688430786133
anita_seq07,transformer,10.164786298888606,20.572054542920224,0.4249553680419922
anita_seq08,lstm,11.675279901326311,24.054213629075296,0.5752825736999512
anita_seq08,gru,16.018703033145968,26.194269688188168,0.4371631145477295
anita_seq08,transformer,12.438175607063645,24.49268380831547,0.809077262878418
anita_seq09,lstm,13.52713499959945,22.635652404087068,0.5049343109130859
anita_seq09,gru,22.228340976983393,42.1947139049358,0.3798816204071045
anita_seq09,transformer,17.26522002869715,29.259813488687353,0.6184470653533936
chrisi_seq01,lstm,8.052253036922847,13.319735116196268,0.5321087837219238
chrisi_seq01,gru,10.826109663673977,22.016891141997373,0.38395023345947266
chrisi_seq01,transformer,7.788556617691272,12.96498301319751,0.6119177341461182
chrisi_seq02,lstm,9.694092085657887,17.494487799089576,0.5945842266082764
chrisi_seq02,gru,10.992210942463156,16.66975149549686,0.454028844833374
chrisi_seq02,transformer,11.36665875160969,21.674007462099784,0.7320797443389893
chrisi_seq05,lstm,9.972164295521898,17.119375906033717,0.7432539463043213
chrisi_seq05,gru,11.983414405568078,19.51278731535345,0.5708827972412109
chrisi_seq05,transformer,10.799281648872368,19.97803995129813,0.9119226932525635
chrisi_seq07,lstm,7.696974334343836,13.145268175271253,1.0194180011749268
chrisi_seq07,gru,8.934188827162043,18.321315159050826,0.7780275344848633
chrisi_seq07,transformer,6.084734218153816,11.645082028642122,1.2303955554962158
clemens_seq03,lstm,11.214033996669404,26.42339369561026,0.5230975151062012
clemens_seq03,gru,12.71246488401555,30.39525214652299,0.39302968978881836
clemens_seq03,transformer,11.37475338386806,24.397872384873562,0.6456935405731201
clemens_seq08,lstm,21.633736175275754,50.58500948711721,0.6609153747558594
clemens_seq08,gru,19.343326975726463,42.42499702624958,0.4933795928955078
clemens_seq08,transformer,15.322827576042567,38.66875439772424,0.7948858737945557
clemens_seq09,lstm,12.171618622080842,25.241981345051432,0.668163537979126
clemens_seq09,gru,11.393428600602956,24.78283997625371,0.502436637878418
clemens_seq09,transformer,12.828724207392757,24.73113959782177,0.7903561592102051
clemens_seq10,lstm,12.536271816223394,24.4856737611699,0.6683793067932129
clemens_seq10,gru,15.65469141080337,34.74362250383104,0.5186154842376709
clemens_seq10,transformer,12.375412426141756,25.76772026917747,0.8109233379364014
clemens_seq12,lstm,6.8970117483430045,11.531405736707104,0.528040885925293
clemens_seq12,gru,11.745572187561935,18.55098319358275,0.4049861431121826
clemens_seq12,transformer,5.206807440539431,9.400598641598627,0.6220839023590088
clemens_seq15,lstm,8.312972642357614,18.155746508041727,0.9085490703582764
clemens_seq15,gru,8.85557270605308,17.608984703693654,0.6624841690063477
clemens_seq15,transformer,5.742545604041054,12.82205058043806,1.0528790950775146
connie_seq08,lstm,10.365337656199706,20.104684960138236,0.5840022563934326
connie_seq08,gru,10.051794733005995,19.84729402920197,0.4360668659210205
connie_seq08,transformer,14.573407689665492,30.591578473910452,0.7019639015197754
hans_seq05,lstm,9.059520421531634,14.237966087709857,0.49782657623291016
hans_seq05,gru,7.9766940104610615,13.435932264217222,0.3649485111236572
hans_seq05,transformer,7.519044842858089,16.408242977879635,0.5837109088897705
hans_seq06,lstm,9.379991686837833,15.569633739890666,0.6101818084716797
hans_seq06,gru,12.360536227965168,18.822439312683994,0.4608924388885498
hans_seq06,transformer,9.445154051478639,18.465608587640336,0.7489187717437744
hans_seq12,lstm,15.563497698288138,39.060158529581265,0.4448988437652588
hans_seq12,gru,10.60970767740169,25.975866955240093,0.35004448890686035
hans_seq12,transformer,12.375391514680075,33.96349067158846,0.5529820919036865
horvath2_seq04,lstm,5.481458404853528,12.51607521478356,0.4415395259857178
horvath2_seq04,gru,8.195185890435328,17.086170501084244,0.3369777202606201
horvath2_seq04,transformer,6.0710923189230055,12.91849847515293,0.5358548164367676
horvath2_seq08,lstm,8.276479357473766,17.045101313728566,0.518014669418335
horvath2_seq08,gru,10.00505500702432,17.349468903496383,0.39051175117492676
horvath2_seq08,transformer,8.59577080689707,17.56218788582794,0.6369762420654297
horvath_seq01,lstm,11.185277086655198,23.446900619632963,0.449129581451416
horvath_seq01,gru,16.094335772980035,23.895457980616136,0.34358716011047363
horvath_seq01,transformer,9.617230472116285,18.247440525334547,0.5460951328277588
lisa_seq05,lstm,8.8407769277801,16.88021075769287,0.6419410705566406
lisa_seq05,gru,12.72093848210912,21.022925523301843,0.4829518795013428
lisa_seq05,transformer,7.933575902656708,14.846011781583794,0.7560474872589111
lisa_seq08,lstm,10.454544769454944,24.80513528144,0.627830982208252
lisa_seq08,gru,10.071041040567474,17.82991215610538,0.472003698348999
lisa_seq08,transformer,7.981798045644311,15.206086607330949,0.7489771842956543
richard_seq03,lstm,9.650267015221615,18.057058375299782,0.5731635093688965
richard_seq03,gru,13.90508009179063,22.54610015614336,0.43410563468933105
richard_seq03,transformer,10.72994857031565,20.922252065416398,0.6989853382110596
richard_seq06,lstm,5.632218876842228,11.161782304131703,0.5663838386535645
richard_seq06,gru,9.894246749875785,16.718698935911515,0.43061327934265137
richard_seq06,transformer,4.376808950828394,7.2142627299112245,0.6721770763397217
stefan_seq03,lstm,11.28829827223253,21.74197752562057,0.7797589302062988
stefan_seq03,gru,14.207491456288926,23.372748221902555,0.5699002742767334
stefan_seq03,transformer,11.024806418035535,18.920952203211456,0.9257690906524658
stefan_seq09,lstm,10.38325174890962,20.691846159947605,0.9142501354217529
stefan_seq09,gru,10.184370107037841,19.312206195794523,0.652080774307251
stefan_seq09,transformer,6.28011653418493,13.499889470921467,1.0483636856079102
ursula_seq05,lstm,7.6404717506005415,15.654119151988525,0.8802764415740967
ursula_seq05,gru,7.554492647573272,14.891961283584841,0.586064338684082
ursula_seq05,transformer,5.1457057281224845,11.905557488452944,0.975719690322876
ursula_seq12,lstm,12.492729683194353,27.310986458118446,0.7716920375823975
ursula_seq12,gru,18.10512213209081,34.43027654582826,0.522449254989624
ursula_seq12,transformer,15.789951895010919,33.146402031955404,0.8286879062652588
wolfgang_seq09,lstm,8.08407703338835,16.14141758770156,0.5887014865875244
wolfgang_seq09,gru,7.177238851121538,15.329722585654597,0.4044673442840576
wolfgang_seq09,transformer,5.896151012078455,12.593147461440664,0.691784143447876
wolfgang_seq10,lstm,6.320002454941595,9.773591429558902,0.5168261528015137
wolfgang_seq10,gru,9.205483207489483,12.11224612015336,0.3715965747833252
wolfgang_seq10,transformer,4.9523318506618565,9.929694038659878,0.6394736766815186
