sequence,model,ADE_px,FDE_px,runtime_sec
clemens_seq09,gru,24.836105598351786,47.19929957615999,0.35308408737182617
clemens_seq09,transformer,6.770263799678331,11.535001271307232,0.4851114749908447
clemens_seq10,lstm,10.856029003755804,20.64261269945077,0.32977938652038574
clemens_seq10,gru,13.203338764687054,22.11124955161399,0.339916467666626
clemens_seq10,transformer,8.988875458674967,17.116149906001517,0.44054627418518066
clemens_seq12,lstm,6.186680856555321,11.461398723035696,0.24924349784851074
clemens_seq12,gru,13.883369424859875,26.429562121436902,0.24208474159240723
clemens_seq12,transformer,4.071109549411466,7.347990987389849,0.3263418674468994
clemens_seq15,lstm,7.183663930471226,13.59529771039986,0.42002296447753906
clemens_seq15,gru,13.98783874505657,26.12411710474958,0.4257853031158447
clemens_seq15,transformer,5.478330317541856,10.567365558602324,0.5799527168273926
connie_seq08,lstm,9.338298685116696,18.02232145580976,0.3012709617614746
connie_seq08,gru,19.82728517815798,37.597282332358304,0.29935717582702637
connie_seq08,transformer,6.584590265346825,11.774407789824204,0.40659165382385254
hans_seq05,lstm,7.194432990021444,12.519092538597635,0.23348402976989746
hans_seq05,gru,15.070331183352396,29.367393796904427,0.24033331871032715
hans_seq05,transformer,12.104009715984384,22.081029010289015,0.31557321548461914
hans_seq06,lstm,7.4819629127716345,11.510896900184651,0.3232543468475342
hans_seq06,gru,16.780833218575587,31.76365403082013,0.3253312110900879
hans_seq06,transformer,10.683697855787356,19.798376442681693,0.4317495822906494
hans_seq12,lstm,10.851625443370525,22.961713439894577,0.2002885341644287
hans_seq12,gru,12.206452666356665,23.112531919780935,0.19765877723693848
hans_seq12,transformer,7.409918501338752,15.263338573916279,0.2810988426208496
horvath2_seq04,lstm,5.963993158689724,11.344463425327998,0.19847631454467773
horvath2_seq04,gru,12.59856037305816,24.082401408518958,0.18168926239013672
horvath2_seq04,transformer,5.770359868718423,11.16892709872811,0.264298677444458
horvath2_seq08,lstm,7.668649384866554,13.729379981289059,0.24855923652648926
horvath2_seq08,gru,35.129121090619215,68.1249736045373,0.2389845848083496
horvath2_seq08,transformer,5.81981161582821,10.800199767169364,0.3214092254638672
horvath_seq01,lstm,8.178308305804089,14.146874306693647,0.23662281036376953
horvath_seq01,gru,27.010890340163655,49.47552878409903,0.23709845542907715
horvath_seq01,transformer,5.894213182722792,9.086037156602753,0.30968189239501953
lisa_seq05,lstm,7.259736694896264,12.535281945151379,0.30492353439331055
lisa_seq05,gru,20.32102792086719,37.38873756049386,0.27254223823547363
lisa_seq05,transformer,8.961089404294343,16.503034866951374,0.40331053733825684
lisa_seq08,lstm,9.839827415597581,20.257769097517247,0.2947988510131836
lisa_seq08,gru,26.259817311765016,50.96731465300241,0.2831149101257324
lisa_seq08,transformer,9.223520813353328,17.76739363187062,0.38137388229370117
richard_seq03,lstm,7.02949679427574,10.582355384411583,0.2617673873901367
richard_seq03,gru,21.724440466302227,38.531100684830356,0.2604844570159912
richard_seq03,transformer,7.9002073365481404,13.52583217692142,0.3555417060852051
richard_seq06,lstm,6.705879727380708,13.419845671630627,0.255199670791626
richard_seq06,gru,11.693587947004618,22.59426855267713,0.25466084480285645
richard_seq06,transformer,4.346874659385749,8.271690524201624,0.33556318283081055
stefan_seq03,lstm,6.957078487819818,10.909904332175378,0.3318638801574707
stefan_seq03,gru,19.77827304005509,35.45870160812132,0.3360881805419922
stefan_seq03,transformer,5.569650820424062,9.45156142265605,0.4444546699523926
stefan_seq09,lstm,6.156313255930778,10.694375795476935,0.3184967041015625
stefan_seq09,gru,17.682511141282816,34.19499060705473,0.34171175956726074
stefan_seq09,transformer,6.616575349761341,12.309229106739785,0.43346571922302246
ursula_seq05,lstm,6.488047149928275,12.363269575191248,0.2670729160308838
ursula_seq05,gru,8.542929301209977,16.364887055005678,0.2284536361694336
ursula_seq05,transformer,5.634020458583964,10.29946751959249,0.32492613792419434
ursula_seq12,lstm,8.688713131170454,16.999068490939205,0.22710943222045898
ursula_seq12,gru,37.132289917909176,71.77539650367797,0.2128314971923828
ursula_seq12,transformer,11.640583750853164,21.304455304689185,0.2938060760498047
wolfgang_seq09,lstm,8.24769076931064,16.433521082408262,0.19437217712402344
wolfgang_seq09,gru,15.315830868723255,26.729131332755152,0.18326115608215332
wolfgang_seq09,transformer,6.098720655550521,12.48479092481981,0.2625763416290283
wolfgang_seq10,lstm,6.677607352905256,12.19923449232765,0.18652057647705078
wolfgang_seq10,gru,16.237592985784545,31.084571620098664,0.17714476585388184
wolfgang_seq10,transformer,5.1766304269617205,8.009033479160708,0.24530601501464844
