sequence,model,ADE_px,FDE_px,runtime_sec
anita_seq07,lstm,16.36916215617703,29.809640639871663,0.26047229766845703
anita_seq07,gru,35.275976129007795,59.8995835272527,0.19537353515625
anita_seq07,transformer,12.131927094563427,23.495559597677484,0.2524838447570801
anita_seq08,lstm,18.567801311436327,43.06533938011684,0.3041372299194336
anita_seq08,gru,24.507129579164875,55.22171258470665,0.316068172454834
anita_seq08,transformer,28.808192064892474,56.99065214024892,0.4204087257385254
anita_seq09,lstm,21.228506291128312,35.97513144922287,0.2221088409423828
anita_seq09,gru,32.26368965451988,52.72038252708141,0.20966815948486328
anita_seq09,transformer,21.93817746989532,35.99176169475087,0.28975343704223633
chrisi_seq01,lstm,11.763024018069617,21.394347557980268,0.2448749542236328
chrisi_seq01,gru,24.62290451180942,41.291141300580904,0.2404029369354248
chrisi_seq01,transformer,18.02152556246046,33.44201059981435,0.2999231815338135
chrisi_seq02,lstm,8.420623751887868,15.068042709373088,0.2764854431152344
chrisi_seq02,gru,23.349164004637867,41.886702374175925,0.258303165435791
chrisi_seq02,transformer,17.725008136915715,32.68808893153228,0.3595256805419922
chrisi_seq05,lstm,10.006096047172111,17.884325216385346,0.3377811908721924
chrisi_seq05,gru,27.52063220951113,48.060395491635234,0.3145933151245117
chrisi_seq05,transformer,18.584527469900543,35.91967526160062,0.4451711177825928
chrisi_seq07,lstm,11.592757584356102,23.746260931578487,0.4727144241333008
chrisi_seq07,gru,17.241393715320065,32.41900286952064,0.4430572986602783
chrisi_seq07,transformer,22.211927898412448,42.946257278676896,0.6628708839416504
clemens_seq03,lstm,8.720243356138882,21.25702187310741,0.23754239082336426
clemens_seq03,gru,32.784634022403935,56.071350895697755,0.22340893745422363
clemens_seq03,transformer,15.012648191243153,30.90875008673068,0.31160545349121094
clemens_seq08,lstm,18.471109035944842,38.24502019173742,0.28991246223449707
clemens_seq08,gru,28.534215571926417,53.58343858878924,0.25839734077453613
clemens_seq08,transformer,23.54644680794231,48.122121492325896,0.37362122535705566
clemens_seq09,lstm,11.102008985958017,22.34706117733977,0.30765509605407715
clemens_seq09,gru,26.17401757337777,48.95486758146456,0.2890598773956299
clemens_seq09,transformer,19.213565820715367,37.3339747246297,0.3981318473815918
clemens_seq10,lstm,12.379483415116438,25.70093383232651,0.3086979389190674
clemens_seq10,gru,36.837459548071905,65.20389570689436,0.26807498931884766
clemens_seq10,transformer,23.43316504709932,47.68899126178631,0.39801597595214844
clemens_seq12,lstm,5.829273663734411,10.213855409795604,0.2403860092163086
clemens_seq12,gru,30.05564308100142,50.769371582329924,0.23950600624084473
clemens_seq12,transformer,5.3532881646265125,10.15878605111151,0.29503631591796875
clemens_seq15,lstm,10.422075482037172,20.567833252505274,0.4092111587524414
clemens_seq15,gru,25.522293679316274,47.81151662558633,0.3751347064971924
clemens_seq15,transformer,14.449814656512158,29.54467719246204,0.5363192558288574
connie_seq08,lstm,13.54290208778945,24.0004951982013,0.2457568645477295
connie_seq08,gru,30.920610879310544,58.840912165241406,0.2592027187347412
connie_seq08,transformer,16.616308507246025,32.222242375429175,0.3436098098754883
hans_seq05,lstm,18.414525262334397,32.48701080112169,0.22143959999084473
hans_seq05,gru,16.63458187702892,32.99172414807015,0.20728683471679688
hans_seq05,transformer,33.424062641778,59.05866819875141,0.2887840270996094
hans_seq06,lstm,11.018674190850515,19.802800852263687,0.2891578674316406
hans_seq06,gru,27.86582755805555,50.98669406605684,0.2832913398742676
hans_seq06,transformer,25.734192892697983,49.47773645294544,0.3650383949279785
hans_seq12,lstm,17.64293461958152,38.92375253192397,0.2011265754699707
hans_seq12,gru,13.005757498498474,28.265393485101818,0.18363618850708008
hans_seq12,transformer,18.614796850504437,38.31331253672719,0.26554226875305176
horvath2_seq04,lstm,15.6022147775836,30.4034637890614,0.20447683334350586
horvath2_seq04,gru,28.38875185646181,52.44536833455458,0.2036597728729248
horvath2_seq04,transformer,12.367709755231525,25.98074154975352,0.25322508811950684
horvath2_seq08,lstm,10.815665760326347,23.412936324942592,0.23963570594787598
horvath2_seq08,gru,30.668836573637314,61.69404990001648,0.2285771369934082
horvath2_seq08,transformer,18.065946007988046,38.26185113223297,0.32970547676086426
horvath_seq01,lstm,14.059949966944602,25.85019531856548,0.23389530181884766
horvath_seq01,gru,47.6868336016159,85.54359626083854,0.23977160453796387
horvath_seq01,transformer,13.187397991005719,24.1320419648556,0.3019235134124756
lisa_seq05,lstm,12.670270070515537,23.44654218229965,0.33736515045166016
lisa_seq05,gru,45.43122782125988,79.9699402617935,0.3218367099761963
lisa_seq05,transformer,16.444571839329953,30.11981729940412,0.430347204208374
lisa_seq08,lstm,13.080195535140144,30.79001648802047,0.3259575366973877
lisa_seq08,gru,30.5387161805938,61.76963523537077,0.3204798698425293
lisa_seq08,transformer,20.237499063442613,39.80771628539159,0.47209787368774414
richard_seq03,lstm,11.47285693952159,20.827424385029186,0.2725191116333008
richard_seq03,gru,43.39463613873477,74.10840972772174,0.281874418258667
richard_seq03,transformer,19.882036294460054,37.21320695224801,0.33834290504455566
richard_seq06,lstm,8.60855129175537,14.411399281056653,0.25495052337646484
richard_seq06,gru,37.02671405575121,67.7392343625161,0.260204553604126
richard_seq06,transformer,7.659191128653891,12.287321681016536,0.3544638156890869
stefan_seq03,lstm,12.458078912625055,26.505751619846695,0.3636050224304199
stefan_seq03,gru,36.77829958527346,66.356953166561,0.36121249198913574
stefan_seq03,transformer,18.497512523022547,38.453801605488025,0.4875166416168213
stefan_seq09,lstm,10.740416164796668,23.95684101046036,0.34839653968811035
stefan_seq09,gru,20.742191242005347,39.20563507146469,0.3039209842681885
stefan_seq09,transformer,17.509854235360407,33.80417390149237,0.46497321128845215
ursula_seq05,lstm,13.50391749915451,25.911172840226367,0.27169156074523926
ursula_seq05,gru,13.269445329788198,27.480752671449302,0.25548791885375977
ursula_seq05,transformer,16.480164534241897,30.83625011434547,0.34398984909057617
ursula_seq12,lstm,14.283119033635835,34.08796814732949,0.2509887218475342
ursula_seq12,gru,36.92693106558092,74.39759727239797,0.25403690338134766
ursula_seq12,transformer,30.62848641395932,60.367656930435,0.32376956939697266
wolfgang_seq09,lstm,8.418506723413264,13.284645796887292,0.1805410385131836
wolfgang_seq09,gru,24.562540864777443,46.691577290995426,0.17389559745788574
wolfgang_seq09,transformer,11.167736753671536,24.694891102371226,0.24509477615356445
wolfgang_seq10,lstm,7.290787833655368,12.108787642290105,0.18023109436035156
wolfgang_seq10,gru,23.80425038693095,40.9508154706509,0.16083121299743652
wolfgang_seq10,transformer,14.48118922128606,23.58924347476249,0.24246668815612793
